citoyen_id,nom,prenom,date_naissance,email,telephone,adresse,code_postal,ville,arrondissement
1601,Gonzalez,Nicolas,1942-02-28,nicolas.gonzalez@outlook.com,0716303356,197 Boulevard National,13009,Marseille,7e
1602,Rossi,Marc,1993-09-03,marc.rossi@gmail.com,0690899318,208 Rue de la République,13003,Marseille,2e
1603,Ahmed,Hugo,1950-03-23,hugo.ahmed@outlook.com,0741589290,208 Rue de Lodi,13002,Marseille,6e
1604,Martin,Julie,1963-07-20,julie.martin@gmail.com,0666280812,163 Rue d'Aubagne,13014,Marseille,14e
1605,Petit,Youssef,1996-12-25,youssef.petit@ville-marseille.fr,0770531105,134 Avenue du Prado,13012,Marseille,10e
1606,Petit,Marc,1961-12-08,marc.petit@ville-marseille.fr,0721891426,221 Rue Saint-Ferréol,13016,Marseille,7e
1607,Benali,Julie,1976-08-14,julie.benali@ville-marseille.fr,0771877628,166 Rue de la République,13004,Marseille,13e
1608,Rossi,Marc,1961-03-10,marc.rossi@gmail.com,0727629226,140 Rue de Rome,13012,Marseille,1e
1609,Rossi,Marine,1979-10-27,marine.rossi@ville-marseille.fr,0716522898,213 Rue de Rome,13001,Marseille,7e
1610,Benali,Sophie,1966-02-22,sophie.benali@outlook.com,0759777265,150 Rue Paradis,13011,Marseille,4e
1611,Rossi,Emma,1966-08-03,emma.rossi@yahoo.fr,0614171657,141 Rue Paradis,13012,Marseille,1e
1612,Gonzalez,Marc,1946-04-11,marc.gonzalez@gmail.com,0711486005,152 Boulevard National,13013,Marseille,12e
1613,Martin,Thomas,2004-06-13,thomas.martin@ville-marseille.fr,0757030293,48 Rue de Lodi,13009,Marseille,6e
1614,Durand,Sophie,1949-02-13,sophie.durand@gmail.com,0742906952,88 Rue de la République,13003,Marseille,13e
1615,Dubois,Lea,1960-05-15,lea.dubois@ville-marseille.fr,0600730242,105 Rue Paradis,13004,Marseille,1e
1616,Petit,Rachid,2003-10-01,rachid.petit@outlook.com,0740571446,36 Rue de Lodi,13015,Marseille,12e
1617,Rossi,Camille,2000-11-07,camille.rossi@outlook.com,0744534514,66 Rue de la République,13013,Marseille,16e
1618,Petit,Rachid,1978-07-01,rachid.petit@outlook.com,0783483586,250 Rue de Rome,13014,Marseille,12e
1619,Fournier,Lea,1977-05-13,lea.fournier@yahoo.fr,0620775870,56 Rue Saint-Ferréol,13013,Marseille,10e
1620,Moreau,Sarah,1954-04-09,sarah.moreau@yahoo.fr,0669580504,105 Rue de Rome,13007,Marseille,9e
1621,Lambert,Antoine,1945-05-06,antoine.lambert@ville-marseille.fr,0720073429,185 Rue de la République,13006,Marseille,9e
1622,Gonzalez,Marc,1944-02-05,marc.gonzalez@yahoo.fr,0750380162,115 Rue Paradis,13016,Marseille,5e
1623,Ahmed,Antoine,1971-07-03,antoine.ahmed@yahoo.fr,0702814353,91 Rue de la République,13005,Marseille,1e
1624,Dubois,Nicolas,1981-08-17,nicolas.dubois@yahoo.fr,0611123590,68 Rue Paradis,13008,Marseille,16e
1625,Fournier,Karim,1954-12-20,karim.fournier@outlook.com,0762510857,92 Boulevard Baille,13015,Marseille,9e
1626,Ahmed,Julie,1957-04-06,julie.ahmed@yahoo.fr,0646091935,184 Boulevard National,13012,Marseille,10e
1627,Durand,Clara,1982-10-05,clara.durand@ville-marseille.fr,0662728167,89 Boulevard National,13011,Marseille,8e
1628,Moreau,Marc,1979-09-05,marc.moreau@yahoo.fr,0756264126,99 Avenue du Prado,13005,Marseille,3e
1629,Ahmed,Sophie,1963-02-08,sophie.ahmed@outlook.com,0699069319,31 Rue de Rome,13015,Marseille,13e
1630,Moreau,Marine,1941-10-23,marine.moreau@ville-marseille.fr,0645059982,237 Boulevard National,13003,Marseille,14e
1631,Petit,Youssef,2003-02-24,youssef.petit@outlook.com,0738880485,113 Rue Paradis,13004,Marseille,6e
1632,Petit,Nicolas,1966-03-05,nicolas.petit@outlook.com,0745028231,39 Rue de la République,13005,Marseille,12e
1633,Lefevre,Julie,1951-11-21,julie.lefevre@ville-marseille.fr,0699115490,93 Boulevard National,13015,Marseille,13e
1634,Petit,Sarah,1963-03-20,sarah.petit@outlook.com,0795310297,230 Avenue du Prado,13007,Marseille,10e
1635,Durand,Emma,2000-11-04,emma.durand@outlook.com,0679265173,28 Boulevard National,13001,Marseille,14e
1636,Ahmed,Lea,1950-01-03,lea.ahmed@outlook.com,0621983691,37 Avenue du Prado,13002,Marseille,16e
1637,Benali,Antoine,1959-07-17,antoine.benali@yahoo.fr,0698770745,112 Rue d'Aubagne,13004,Marseille,1e
1638,Garcia,Nicolas,1957-08-17,nicolas.garcia@gmail.com,0602683878,66 Rue de Lodi,13011,Marseille,2e
1639,Moreau,Thomas,1967-10-13,thomas.moreau@ville-marseille.fr,0760304093,89 Rue de la République,13006,Marseille,11e
1640,Rossi,Karim,2001-06-09,karim.rossi@outlook.com,0668810138,174 Boulevard National,13010,Marseille,3e
1641,Benali,Youssef,1955-06-24,youssef.benali@outlook.com,0760184220,13 Boulevard National,13004,Marseille,8e
1642,Moreau,Clara,1988-01-13,clara.moreau@outlook.com,0683168163,141 Boulevard Baille,13012,Marseille,8e
1643,Fournier,Marine,1940-10-23,marine.fournier@ville-marseille.fr,0678947672,138 Avenue du Prado,13016,Marseille,8e
1644,Martin,Thomas,1942-01-28,thomas.martin@gmail.com,0707163485,34 Avenue du Prado,13009,Marseille,4e
1645,Lambert,Sophie,1998-09-10,sophie.lambert@outlook.com,0708511919,215 Boulevard National,13004,Marseille,6e
1646,Lambert,Karim,1997-08-25,karim.lambert@ville-marseille.fr,0696556192,93 Rue de Lodi,13012,Marseille,14e
1647,Rossi,Hugo,1984-09-21,hugo.rossi@ville-marseille.fr,0663956126,61 Rue d'Aubagne,13015,Marseille,4e
1648,Lambert,Rachid,1979-07-13,rachid.lambert@ville-marseille.fr,0671388740,57 Rue de la République,13012,Marseille,12e
1649,Royer,Lea,1952-07-16,lea.royer@yahoo.fr,0766276330,176 Rue de Lodi,13013,Marseille,3e
1650,Petit,Sarah,1949-11-28,sarah.petit@yahoo.fr,0615248319,207 Rue d'Aubagne,13014,Marseille,4e
1651,Ahmed,Rachid,1977-10-24,rachid.ahmed@gmail.com,0765689698,228 Rue Saint-Ferréol,13009,Marseille,16e
1652,Martin,Emma,1959-06-02,emma.martin@gmail.com,0783793631,142 Rue de Rome,13008,Marseille,1e
1653,Gonzalez,Camille,1956-04-01,camille.gonzalez@gmail.com,0759341040,200 Avenue du Prado,13006,Marseille,16e
1654,Royer,Rachid,2001-07-04,rachid.royer@outlook.com,0682471830,149 Avenue du Prado,13003,Marseille,15e
1655,Ahmed,Nicolas,1950-03-31,nicolas.ahmed@yahoo.fr,0789849749,179 Rue Saint-Ferréol,13002,Marseille,16e
1656,Gonzalez,Hugo,1993-11-07,hugo.gonzalez@ville-marseille.fr,0614865658,81 Boulevard Baille,13005,Marseille,4e
1657,Ahmed,Clara,1995-08-09,clara.ahmed@gmail.com,0735631631,170 Avenue du Prado,13001,Marseille,14e
1658,Gonzalez,Lea,1981-05-10,lea.gonzalez@ville-marseille.fr,0669496378,214 Boulevard National,13015,Marseille,6e
1659,Durand,Nicolas,1991-06-29,nicolas.durand@gmail.com,0630716753,135 Rue de la République,13013,Marseille,6e
1660,Durand,Lea,1974-11-25,lea.durand@outlook.com,0679854900,206 Rue Paradis,13014,Marseille,4e
1661,Royer,Sarah,1994-01-05,sarah.royer@yahoo.fr,0785835639,63 Rue d'Aubagne,13006,Marseille,12e
1662,Dubois,Clara,1983-03-24,clara.dubois@yahoo.fr,0717419258,188 Rue Paradis,13005,Marseille,5e
1663,Petit,Nicolas,1962-10-17,nicolas.petit@outlook.com,0660186399,223 Rue Saint-Ferréol,13006,Marseille,4e
1664,Garcia,Karim,1963-03-01,karim.garcia@outlook.com,0656309307,212 Rue Paradis,13009,Marseille,11e
1665,Ahmed,Rachid,1999-05-06,rachid.ahmed@yahoo.fr,0724089921,199 Rue de la République,13014,Marseille,10e
1666,Benali,Hugo,1997-01-23,hugo.benali@gmail.com,0633973670,85 Avenue du Prado,13014,Marseille,13e
1667,Royer,Emma,1952-03-17,emma.royer@outlook.com,0722241983,123 Rue Paradis,13010,Marseille,1e
1668,Rossi,Thomas,2000-06-10,thomas.rossi@yahoo.fr,0618144424,48 Rue Paradis,13014,Marseille,11e
1669,Dubois,Karim,2000-01-20,karim.dubois@gmail.com,0776511861,41 Rue de Lodi,13008,Marseille,12e
1670,Rossi,Antoine,1964-07-30,antoine.rossi@ville-marseille.fr,0739891370,157 Rue de Lodi,13004,Marseille,10e
1671,Lefevre,Antoine,1997-01-30,antoine.lefevre@outlook.com,0711035659,77 Boulevard National,13003,Marseille,2e
1672,Dubois,Karim,1991-11-05,karim.dubois@ville-marseille.fr,0766969229,45 Rue de la République,13006,Marseille,8e
1673,Moreau,Camille,1960-10-14,camille.moreau@gmail.com,0690934242,99 Avenue du Prado,13009,Marseille,3e
1674,Martin,Sarah,1973-12-17,sarah.martin@ville-marseille.fr,0634889334,173 Boulevard Baille,13007,Marseille,9e
1675,Benali,Marc,1973-04-11,marc.benali@yahoo.fr,0686542438,241 Rue de Rome,13013,Marseille,14e
1676,Rossi,Lea,1995-08-23,lea.rossi@ville-marseille.fr,0735095288,142 Boulevard National,13011,Marseille,1e
1677,Gonzalez,Camille,1964-05-26,camille.gonzalez@ville-marseille.fr,0753591765,216 Rue de la République,13008,Marseille,14e
1678,Lefevre,Thomas,1981-01-29,thomas.lefevre@gmail.com,0742887344,206 Rue de Rome,13007,Marseille,1e
1679,Petit,Rachid,1973-11-06,rachid.petit@yahoo.fr,0706170690,247 Rue Saint-Ferréol,13014,Marseille,15e
1680,Fournier,Nicolas,1963-05-27,nicolas.fournier@outlook.com,0771567566,113 Avenue du Prado,13003,Marseille,1e
1681,Martin,Antoine,1998-07-20,antoine.martin@gmail.com,0774492343,20 Rue de Rome,13014,Marseille,1e
1682,Gonzalez,Camille,1997-05-21,camille.gonzalez@yahoo.fr,0705669375,148 Rue de Rome,13011,Marseille,1e
1683,Martin,Sarah,1952-03-05,sarah.martin@ville-marseille.fr,0657140250,231 Boulevard Baille,13014,Marseille,3e
1684,Ahmed,Julie,1969-01-15,julie.ahmed@gmail.com,0738493680,110 Boulevard Baille,13013,Marseille,10e
1685,Moreau,Rachid,1968-12-25,rachid.moreau@gmail.com,0627896951,90 Rue Paradis,13001,Marseille,3e
1686,Martin,Marc,1966-05-16,marc.martin@ville-marseille.fr,0758670365,236 Rue de Rome,13012,Marseille,5e
1687,Dubois,Marine,1944-08-18,marine.dubois@yahoo.fr,0739468963,192 Rue Saint-Ferréol,13007,Marseille,9e
1688,Durand,Julie,1988-03-12,julie.durand@yahoo.fr,0761707317,173 Boulevard Baille,13007,Marseille,8e
1689,Lefevre,Sarah,1972-01-21,sarah.lefevre@outlook.com,0736785089,119 Rue Saint-Ferréol,13006,Marseille,14e
1690,Fournier,Emma,1984-06-27,emma.fournier@yahoo.fr,0648529537,201 Rue d'Aubagne,13012,Marseille,9e
1691,Lambert,Hugo,1962-10-06,hugo.lambert@ville-marseille.fr,0787404207,247 Rue Paradis,13016,Marseille,13e
1692,Benali,Marine,1971-10-27,marine.benali@yahoo.fr,0615733099,79 Rue d'Aubagne,13012,Marseille,7e
1693,Lambert,Thomas,1942-11-25,thomas.lambert@ville-marseille.fr,0765823445,184 Rue de la République,13009,Marseille,2e
1694,Ahmed,Julie,1969-12-03,julie.ahmed@yahoo.fr,0632660004,169 Rue Saint-Ferréol,13012,Marseille,8e
1695,Martin,Hugo,1991-03-12,hugo.martin@yahoo.fr,0711998996,18 Rue de la République,13008,Marseille,10e
1696,Durand,Antoine,1947-10-14,antoine.durand@yahoo.fr,0761447761,27 Boulevard National,13007,Marseille,15e
1697,Ahmed,Marine,1983-09-05,marine.ahmed@ville-marseille.fr,0690525659,72 Rue d'Aubagne,13014,Marseille,13e
1698,Martin,Camille,1987-04-04,camille.martin@outlook.com,0602927640,159 Avenue du Prado,13009,Marseille,6e
1699,Lefevre,Antoine,1983-03-03,antoine.lefevre@outlook.com,0640513186,160 Rue de Rome,13014,Marseille,6e
1700,Martin,Rachid,1967-08-30,rachid.martin@gmail.com,0778524744,79 Rue d'Aubagne,13008,Marseille,7e
1701,Martin,Youssef,1956-11-11,youssef.martin@gmail.com,0638735186,156 Rue de Lodi,13010,Marseille,4e
1702,Lefevre,Marine,1984-07-30,marine.lefevre@outlook.com,0718302585,78 Avenue du Prado,13007,Marseille,3e
1703,Lefevre,Marc,1977-07-15,marc.lefevre@yahoo.fr,0617895599,137 Avenue du Prado,13012,Marseille,7e
1704,Lambert,Thomas,1991-10-18,thomas.lambert@yahoo.fr,0781675923,78 Avenue du Prado,13006,Marseille,13e
1705,Fournier,Marc,1948-09-16,marc.fournier@gmail.com,0681463429,57 Rue de Lodi,13003,Marseille,2e
1706,Lefevre,Lea,1954-01-31,lea.lefevre@gmail.com,0621852734,177 Boulevard National,13015,Marseille,8e
1707,Durand,Nicolas,1966-07-13,nicolas.durand@yahoo.fr,0753015303,23 Rue Paradis,13008,Marseille,3e
1708,Lambert,Thomas,1967-07-27,thomas.lambert@gmail.com,0696598455,3 Rue d'Aubagne,13015,Marseille,3e
1709,Rossi,Hugo,2003-07-06,hugo.rossi@gmail.com,0699126994,61 Rue de Lodi,13011,Marseille,10e
1710,Dubois,Antoine,1944-12-09,antoine.dubois@ville-marseille.fr,0666910082,79 Avenue du Prado,13004,Marseille,1e
1711,Petit,Lea,1962-06-07,lea.petit@ville-marseille.fr,0621756269,205 Avenue du Prado,13013,Marseille,5e
1712,Dubois,Rachid,1942-09-25,rachid.dubois@gmail.com,0659325722,50 Rue de Lodi,13016,Marseille,3e
1713,Martin,Hugo,2003-02-09,hugo.martin@ville-marseille.fr,0785972438,41 Boulevard Baille,13001,Marseille,2e
1714,Durand,Hugo,1952-12-26,hugo.durand@outlook.com,0658028606,90 Avenue du Prado,13010,Marseille,11e
1715,Lefevre,Thomas,1989-07-23,thomas.lefevre@ville-marseille.fr,0747476950,45 Boulevard Baille,13009,Marseille,1e
1716,Lefevre,Sophie,1947-06-26,sophie.lefevre@ville-marseille.fr,0730165562,129 Rue de Rome,13011,Marseille,14e
1717,Ahmed,Julie,1990-02-19,julie.ahmed@yahoo.fr,0799313606,136 Rue de Rome,13015,Marseille,13e
1718,Dubois,Youssef,1993-01-26,youssef.dubois@ville-marseille.fr,0647947199,227 Avenue du Prado,13004,Marseille,7e
1719,Moreau,Sophie,1985-08-28,sophie.moreau@yahoo.fr,0682944191,54 Boulevard National,13004,Marseille,9e
1720,Benali,Karim,1990-07-17,karim.benali@ville-marseille.fr,0683951673,246 Boulevard National,13008,Marseille,10e
1721,Fournier,Thomas,1990-08-20,thomas.fournier@ville-marseille.fr,0684886865,187 Rue Paradis,13005,Marseille,13e
1722,Royer,Rachid,1999-04-15,rachid.royer@outlook.com,0680183235,152 Boulevard Baille,13012,Marseille,6e
1723,Martin,Marc,1979-03-09,marc.martin@ville-marseille.fr,0767809645,132 Boulevard National,13014,Marseille,10e
1724,Benali,Julie,1964-02-12,julie.benali@outlook.com,0635317555,148 Boulevard National,13016,Marseille,11e
1725,Ahmed,Lea,2002-10-20,lea.ahmed@gmail.com,0648626751,126 Rue de Lodi,13015,Marseille,9e
1726,Lambert,Clara,1995-05-13,clara.lambert@outlook.com,0796551564,127 Rue Saint-Ferréol,13009,Marseille,11e
1727,Gonzalez,Clara,1976-03-07,clara.gonzalez@gmail.com,0658201630,136 Rue Saint-Ferréol,13008,Marseille,1e
1728,Lambert,Nicolas,1969-05-12,nicolas.lambert@outlook.com,0684834927,122 Boulevard Baille,13006,Marseille,9e
1729,Rossi,Rachid,1989-08-21,rachid.rossi@gmail.com,0680403348,146 Rue de Rome,13009,Marseille,14e
1730,Durand,Sophie,1969-12-06,sophie.durand@ville-marseille.fr,0715544605,113 Rue Paradis,13012,Marseille,13e
1731,Gonzalez,Julie,1953-11-02,julie.gonzalez@ville-marseille.fr,0672053649,11 Rue Saint-Ferréol,13016,Marseille,9e
1732,Durand,Nicolas,1993-10-06,nicolas.durand@ville-marseille.fr,0685021553,182 Rue de Rome,13012,Marseille,14e
1733,Fournier,Julie,1941-10-04,julie.fournier@gmail.com,0662643956,117 Boulevard National,13011,Marseille,5e
1734,Petit,Emma,1985-12-07,emma.petit@gmail.com,0751991981,74 Rue Saint-Ferréol,13001,Marseille,15e
1735,Benali,Hugo,1973-08-11,hugo.benali@gmail.com,0792531649,18 Boulevard Baille,13009,Marseille,10e
1736,Ahmed,Lea,2000-05-16,lea.ahmed@ville-marseille.fr,0765659070,133 Boulevard National,13016,Marseille,9e
1737,Garcia,Camille,1967-03-08,camille.garcia@ville-marseille.fr,0771569220,68 Rue Paradis,13010,Marseille,8e
1738,Lambert,Karim,1994-12-13,karim.lambert@gmail.com,0735977100,125 Rue Saint-Ferréol,13008,Marseille,10e
1739,Durand,Clara,1969-11-16,clara.durand@yahoo.fr,0731487225,65 Rue d'Aubagne,13015,Marseille,8e
1740,Benali,Camille,1984-11-24,camille.benali@yahoo.fr,0774168557,103 Rue de Lodi,13004,Marseille,8e
1741,Gonzalez,Marc,1999-09-04,marc.gonzalez@yahoo.fr,0780957947,39 Rue Paradis,13005,Marseille,12e
1742,Ahmed,Camille,1948-10-07,camille.ahmed@yahoo.fr,0636233470,105 Rue Saint-Ferréol,13002,Marseille,5e
1743,Martin,Sarah,1981-09-19,sarah.martin@yahoo.fr,0797341855,65 Rue Saint-Ferréol,13015,Marseille,4e
1744,Martin,Antoine,1986-06-28,antoine.martin@gmail.com,0670396101,128 Rue de Lodi,13012,Marseille,13e
1745,Garcia,Hugo,1995-03-30,hugo.garcia@gmail.com,0779490786,169 Rue de la République,13004,Marseille,15e
1746,Ahmed,Lea,1968-01-17,lea.ahmed@gmail.com,0793896763,175 Avenue du Prado,13013,Marseille,5e
1747,Moreau,Camille,1978-06-09,camille.moreau@gmail.com,0707228834,62 Boulevard National,13012,Marseille,14e
1748,Moreau,Nicolas,1960-09-04,nicolas.moreau@gmail.com,0730974274,210 Avenue du Prado,13007,Marseille,1e
1749,Rossi,Julie,1976-05-08,julie.rossi@gmail.com,0780300735,81 Rue d'Aubagne,13014,Marseille,15e
1750,Fournier,Marine,1972-09-21,marine.fournier@outlook.com,0726379412,209 Boulevard Baille,13013,Marseille,1e
1751,Rossi,Rachid,1992-04-29,rachid.rossi@outlook.com,0642526119,23 Boulevard Baille,13005,Marseille,7e
1752,Lambert,Emma,1997-08-03,emma.lambert@ville-marseille.fr,0774465325,146 Boulevard Baille,13011,Marseille,10e
1753,Lefevre,Antoine,1965-09-11,antoine.lefevre@gmail.com,0667380520,29 Rue de Rome,13004,Marseille,11e
1754,Ahmed,Marc,1998-02-20,marc.ahmed@ville-marseille.fr,0718471462,139 Avenue du Prado,13007,Marseille,15e
1755,Martin,Lea,1946-09-07,lea.martin@outlook.com,0740112728,170 Rue de Rome,13008,Marseille,7e
1756,Rossi,Marc,1941-01-09,marc.rossi@yahoo.fr,0770906761,1 Rue de Rome,13016,Marseille,13e
1757,Lambert,Julie,1981-09-20,julie.lambert@ville-marseille.fr,0716217204,37 Boulevard National,13001,Marseille,16e
1758,Ahmed,Rachid,1944-06-04,rachid.ahmed@gmail.com,0626456496,77 Avenue du Prado,13013,Marseille,8e
1759,Lefevre,Hugo,1949-10-17,hugo.lefevre@yahoo.fr,0690649097,157 Avenue du Prado,13013,Marseille,2e
1760,Moreau,Sophie,1966-10-07,sophie.moreau@gmail.com,0658913682,87 Avenue du Prado,13015,Marseille,2e
1761,Benali,Rachid,1940-12-19,rachid.benali@outlook.com,0693625260,71 Boulevard Baille,13004,Marseille,11e
1762,Dubois,Youssef,1950-02-22,youssef.dubois@yahoo.fr,0629335838,147 Rue de la République,13015,Marseille,12e
1763,Moreau,Sarah,2001-03-23,sarah.moreau@yahoo.fr,0735174546,164 Avenue du Prado,13001,Marseille,14e
1764,Lambert,Marc,2001-12-04,marc.lambert@yahoo.fr,0612833195,32 Rue de la République,13006,Marseille,3e
1765,Ahmed,Camille,1996-12-12,camille.ahmed@yahoo.fr,0717717030,181 Rue d'Aubagne,13001,Marseille,8e
1766,Rossi,Camille,1984-11-19,camille.rossi@outlook.com,0760516483,233 Rue de la République,13010,Marseille,3e
1767,Moreau,Antoine,1961-06-12,antoine.moreau@ville-marseille.fr,0777600643,99 Rue de Rome,13009,Marseille,4e
1768,Garcia,Sarah,1998-11-09,sarah.garcia@ville-marseille.fr,0603324967,205 Rue d'Aubagne,13008,Marseille,3e
1769,Lambert,Antoine,1984-11-04,antoine.lambert@yahoo.fr,0780947318,223 Boulevard National,13004,Marseille,1e
1770,Garcia,Nicolas,1974-09-20,nicolas.garcia@ville-marseille.fr,0679959476,220 Boulevard National,13010,Marseille,6e
1771,Durand,Clara,1949-08-23,clara.durand@ville-marseille.fr,0745657289,124 Rue d'Aubagne,13013,Marseille,10e
1772,Dubois,Hugo,1954-12-06,hugo.dubois@yahoo.fr,0639098468,175 Rue Paradis,13010,Marseille,11e
1773,Royer,Camille,1977-05-25,camille.royer@ville-marseille.fr,0638268709,216 Rue Saint-Ferréol,13013,Marseille,6e
1774,Benali,Hugo,1980-12-05,hugo.benali@outlook.com,0726377927,153 Boulevard National,13015,Marseille,2e
1775,Petit,Nicolas,1947-08-30,nicolas.petit@gmail.com,0689622068,243 Rue d'Aubagne,13008,Marseille,12e
1776,Lefevre,Lea,1958-02-04,lea.lefevre@outlook.com,0699344606,60 Rue Paradis,13008,Marseille,2e
1777,Fournier,Sophie,1973-11-24,sophie.fournier@ville-marseille.fr,0723578652,250 Rue de Lodi,13008,Marseille,1e
1778,Durand,Sarah,1952-04-01,sarah.durand@gmail.com,0744885487,88 Rue Paradis,13016,Marseille,2e
1779,Moreau,Antoine,1949-07-26,antoine.moreau@outlook.com,0754280537,247 Rue de Rome,13001,Marseille,9e
1780,Lambert,Marine,1967-02-26,marine.lambert@ville-marseille.fr,0786020392,94 Boulevard National,13001,Marseille,16e
1781,Durand,Lea,1962-05-07,lea.durand@yahoo.fr,0763992879,235 Rue d'Aubagne,13002,Marseille,3e
1782,Dubois,Emma,1986-08-06,emma.dubois@yahoo.fr,0762917964,52 Avenue du Prado,13009,Marseille,6e
1783,Durand,Sarah,1978-04-26,sarah.durand@ville-marseille.fr,0605102874,61 Rue Paradis,13006,Marseille,1e
1784,Petit,Antoine,1947-02-11,antoine.petit@gmail.com,0675454164,241 Rue de la République,13005,Marseille,6e
1785,Gonzalez,Emma,1952-05-02,emma.gonzalez@ville-marseille.fr,0727501526,222 Avenue du Prado,13002,Marseille,9e
1786,Lefevre,Hugo,1964-09-27,hugo.lefevre@gmail.com,0785483309,212 Rue de la République,13008,Marseille,13e
1787,Ahmed,Camille,1984-04-07,camille.ahmed@gmail.com,0701457923,231 Rue Paradis,13007,Marseille,13e
1788,Rossi,Youssef,1983-07-20,youssef.rossi@ville-marseille.fr,0615019679,69 Rue de Rome,13011,Marseille,4e
1789,Petit,Emma,1951-11-12,emma.petit@outlook.com,0618285233,159 Boulevard Baille,13012,Marseille,3e
1790,Gonzalez,Youssef,1980-05-14,youssef.gonzalez@yahoo.fr,0691585511,213 Rue de Lodi,13007,Marseille,16e
1791,Fournier,Marine,1958-12-06,marine.fournier@outlook.com,0675741424,166 Rue d'Aubagne,13003,Marseille,10e
1792,Fournier,Hugo,1961-05-16,hugo.fournier@yahoo.fr,0688312497,106 Boulevard Baille,13013,Marseille,5e
1793,Moreau,Hugo,1997-12-07,hugo.moreau@yahoo.fr,0734354978,182 Rue d'Aubagne,13016,Marseille,6e
1794,Dubois,Emma,1994-02-24,emma.dubois@ville-marseille.fr,0738029903,93 Rue d'Aubagne,13004,Marseille,11e
1795,Ahmed,Karim,1998-01-25,karim.ahmed@ville-marseille.fr,0700094091,165 Rue de Lodi,13005,Marseille,10e
1796,Royer,Marine,1971-10-15,marine.royer@yahoo.fr,0666225492,59 Rue d'Aubagne,13014,Marseille,5e
1797,Moreau,Thomas,1977-01-05,thomas.moreau@gmail.com,0652731172,60 Rue de la République,13003,Marseille,9e
